site,date,bike,ped
5001_EB,2021-10-25,7,0,7
5001_EB,2021-10-24,20,0,20
5001_EB,2021-10-23,26,0,26
5001_EB,2021-10-22,25,0,25
5001_EB,2021-10-21,37,0,37
5001_EB,2021-10-20,19,0,19
5001_EB,2021-10-19,11,0,11
5001_EB,2021-10-18,20,0,20
5001_EB,2021-10-17,40,0,40
5001_EB,2021-10-16,26,0,26
5001_EB,2021-10-15,24,0,24
5001_EB,2021-10-14,21,0,21
5001_EB,2021-10-13,31,0,31
5001_EB,2021-10-12,20,0,20
5001_EB,2021-10-11,45,0,45
5001_EB,2021-10-10,13,0,13
5001_EB,2021-10-09,22,0,22
5001_EB,2021-10-08,32,0,32
5001_EB,2021-10-07,30,0,30
5001_EB,2021-10-06,39,0,39
5001_EB,2021-10-05,19,0,19
5001_EB,2021-10-04,2,0,2
5001_EB,2021-10-03,57,0,57
5001_EB,2021-10-02,53,0,53
5001_EB,2021-10-01,23,0,23
5001_EB,2021-09-30,30,0,30
5001_EB,2021-09-29,49,0,49
5001_EB,2021-09-28,15,0,15
5001_EB,2021-09-27,47,0,47
5001_EB,2021-09-26,77,0,77
5001_EB,2021-09-25,43,0,43
5001_EB,2021-09-24,26,0,26
5001_EB,2021-09-23,27,0,27
5001_EB,2021-09-22,25,0,25
5001_EB,2021-09-21,27,0,27
5001_EB,2021-09-20,50,0,50
5001_EB,2021-09-19,90,0,90
5001_EB,2021-09-18,47,0,47
5001_EB,2021-09-17,24,0,24
5001_EB,2021-09-16,24,0,24
5001_EB,2021-09-15,41,0,41
5001_EB,2021-09-14,33,0,33
5001_EB,2021-09-13,64,0,64
5001_EB,2021-09-12,67,0,67
5001_EB,2021-09-11,83,0,83
5001_EB,2021-09-10,34,0,34
5001_EB,2021-09-09,13,0,13
5001_EB,2021-09-08,77,0,77
5001_EB,2021-09-07,57,0,57
5001_EB,2021-09-06,99,0,99
5001_EB,2021-09-05,29,0,29
5001_EB,2021-09-04,105,0,105
5001_EB,2021-09-03,67,0,67
5001_EB,2021-09-02,43,0,43
5001_EB,2021-09-01,15,0,15
5001_EB,2021-08-31,63,0,63
5001_EB,2021-08-30,53,0,53
5001_EB,2021-08-29,68,0,68
5001_EB,2021-08-28,99,0,99
5001_EB,2021-08-27,40,0,40
5001_EB,2021-08-26,55,0,55
5001_EB,2021-08-25,75,0,75
5001_EB,2021-08-24,98,0,98
5001_EB,2021-08-23,34,0,34
5001_EB,2021-08-22,10,0,10
5001_EB,2021-08-21,66,0,66
5001_EB,2021-08-20,57,0,57
5001_EB,2021-08-19,33,0,33
5001_EB,2021-08-18,101,0,101
5001_EB,2021-08-17,86,0,86
5001_EB,2021-08-16,53,0,53
5001_EB,2021-08-15,125,0,125
5001_EB,2021-08-14,54,0,54
5001_EB,2021-08-13,42,0,42
5001_EB,2021-08-12,51,0,51
5001_EB,2021-08-11,61,0,61
5001_EB,2021-08-10,62,0,62
5001_EB,2021-08-09,33,0,33
5001_EB,2021-08-08,75,0,75
5001_EB,2021-08-07,82,0,82
5001_EB,2021-08-06,61,0,61
5001_EB,2021-08-05,10,0,10
5001_EB,2021-08-04,30,0,30
5001_EB,2021-08-03,63,0,63
5001_EB,2021-08-02,57,0,57
5001_EB,2021-08-01,96,0,96
5001_EB,2021-07-31,92,0,92
5001_EB,2021-07-30,71,0,71
5001_EB,2021-07-29,52,0,52
5001_EB,2021-07-28,46,0,46
5001_EB,2021-07-27,67,0,67
5001_EB,2021-07-26,84,0,84
5001_EB,2021-07-25,37,0,37
5001_EB,2021-07-24,132,0,132
5001_EB,2021-07-23,62,0,62
5001_EB,2021-07-22,80,0,80
5001_EB,2021-07-21,68,0,68
5001_EB,2021-07-20,49,0,49
5001_EB,2021-07-19,26,0,26
5001_EB,2021-07-18,84,0,84
5001_EB,2021-07-17,69,0,69
5001_EB,2021-07-16,50,0,50
5001_EB,2021-07-15,79,0,79
5001_EB,2021-07-14,80,0,80
5001_EB,2021-07-13,46,0,46
5001_EB,2021-07-12,34,0,34
5001_EB,2021-07-11,83,0,83
5001_EB,2021-07-10,58,0,58
5001_EB,2021-07-09,24,0,24
5001_EB,2021-07-08,37,0,37
5001_EB,2021-07-07,78,0,78
5001_EB,2021-07-06,53,0,53
5001_EB,2021-07-05,81,0,81
5001_EB,2021-07-04,39,0,39
5001_EB,2021-07-03,18,0,18
5001_EB,2021-07-02,11,0,11
5001_EB,2021-07-01,28,0,28
5001_EB,2021-06-30,51,0,51
5001_EB,2021-06-29,45,0,45
5001_EB,2021-06-28,92,0,92
5001_EB,2021-06-27,78,0,78
5001_EB,2021-06-26,42,0,42
5001_EB,2021-06-25,34,0,34
5001_EB,2021-06-24,76,0,76
5001_EB,2021-06-23,76,0,76
5001_EB,2021-06-22,30,0,30
5001_EB,2021-06-21,34,0,34
5001_EB,2021-06-20,102,0,102
5001_EB,2021-06-19,80,0,80
5001_EB,2021-06-18,61,0,61
5001_EB,2021-06-17,90,0,90
5001_EB,2021-06-16,98,0,98
5001_EB,2021-06-15,52,0,52
5001_EB,2021-06-14,16,0,16
5001_EB,2021-06-13,115,0,115
5001_EB,2021-06-12,66,0,66
5001_EB,2021-06-11,39,0,39
5001_EB,2021-06-10,82,0,82
5001_EB,2021-06-09,50,0,50
5001_EB,2021-06-08,51,0,51
5001_EB,2021-06-07,69,0,69
5001_EB,2021-06-06,98,0,98
5001_EB,2021-06-05,110,0,110
5001_EB,2021-06-04,17,0,17
5001_EB,2021-06-03,5,0,5
5001_EB,2021-06-02,60,0,60
5001_EB,2021-06-01,87,0,87
5001_EB,2021-05-31,43,0,43
5001_EB,2021-05-30,5,0,5
5001_EB,2021-05-29,6,0,6
5001_EB,2021-05-28,35,0,35
5001_EB,2021-05-27,41,0,41
5001_EB,2021-05-26,52,0,52
5001_EB,2021-05-25,56,0,56
5001_EB,2021-05-24,39,0,39
5001_SB,2023-08-11,9,101,110
5001_SB,2023-08-10,2,57,59
5001_SB,2023-08-09,9,83,92
5001_SB,2023-08-08,13,97,110
5001_SB,2023-08-07,3,60,63
5001_SB,2023-08-06,24,105,129
5001_SB,2023-08-05,21,105,126
5001_SB,2023-08-04,9,85,94
5001_SB,2023-08-03,15,86,101
5001_SB,2023-08-02,15,89,104
5001_SB,2023-08-01,10,138,148
5001_SB,2023-07-31,16,107,123
5001_SB,2023-07-30,40,150,190
5001_SB,2023-07-29,9,68,77
5001_SB,2023-07-28,6,42,48
5001_SB,2023-07-27,5,41,46
5001_SB,2023-07-26,20,71,91
5001_SB,2023-07-25,15,98,113
5001_SB,2023-07-24,12,99,111
5001_SB,2023-07-23,15,122,137
5001_SB,2023-07-22,27,82,109
5001_SB,2023-07-21,8,90,98
5001_SB,2023-07-20,18,59,77
5001_SB,2023-07-19,16,70,86
5001_SB,2023-07-18,13,76,89
5001_SB,2023-07-17,11,74,85
5001_SB,2023-07-16,7,33,40
5001_SB,2023-07-15,13,95,108
5001_SB,2023-07-14,14,64,78
5001_SB,2023-07-13,11,64,75
5001_SB,2023-07-12,13,64,77
5001_SB,2023-07-11,18,63,81
5001_SB,2023-07-10,1,22,23
5001_SB,2023-07-09,21,74,95
5001_SB,2023-07-08,10,73,83
5001_SB,2023-07-07,10,66,76
5001_SB,2023-07-06,9,57,66
5001_SB,2023-07-05,31,99,130
5001_SB,2023-07-04,16,84,100
5001_SB,2023-07-03,20,97,117
5001_SB,2023-07-02,26,95,121
5001_SB,2023-07-01,14,66,80
5001_SB,2023-06-30,15,80,95
5001_SB,2023-06-29,21,93,114
5001_SB,2023-06-28,17,72,89
5001_SB,2023-06-27,5,45,50
5001_SB,2023-06-26,9,82,91
5001_SB,2023-06-25,30,119,149
5001_SB,2023-06-24,10,51,61
5001_SB,2023-06-23,20,75,95
5001_SB,2023-06-22,9,102,111
5001_SB,2023-06-21,17,135,152
5001_SB,2023-06-20,18,76,94
5001_SB,2023-06-19,34,125,159
5001_SB,2023-06-18,48,114,162
5001_SB,2023-06-17,3,31,34
5001_SB,2023-06-16,16,60,76
5001_SB,2023-06-15,21,84,105
5001_SB,2023-06-14,15,66,81
5001_SB,2023-06-13,18,52,70
5001_SB,2023-06-12,10,89,99
5001_SB,2023-06-11,33,149,182
5001_SB,2023-06-10,15,78,93
5001_SB,2023-06-09,10,56,66
5001_SB,2023-06-08,11,79,90
5001_SB,2023-06-07,8,63,71
5001_SB,2023-06-06,10,57,67
5001_SB,2023-06-05,8,26,34
5001_SB,2023-06-04,12,47,59
5001_SB,2023-06-03,1,20,21
5001_SB,2023-06-02,7,61,68
5001_SB,2023-06-01,9,92,101
5001_SB,2023-05-31,14,126,140
5001_SB,2023-05-30,9,62,71
5001_SB,2023-05-29,27,144,171
5001_SB,2023-05-28,18,133,151
5001_SB,2023-05-27,20,105,125
5001_SB,2023-05-26,15,96,111
5001_SB,2023-05-25,13,96,109
5001_SB,2023-05-24,16,73,89
5001_SB,2023-05-23,11,93,104
5001_SB,2023-05-22,7,108,115
5001_SB,2023-05-21,48,195,243
5001_SB,2023-05-20,1,14,15
5001_SB,2023-05-19,5,76,81
5001_SB,2023-05-18,2,70,72
5001_SB,2023-05-17,5,88,93
5001_SB,2023-05-16,11,96,107
5001_SB,2023-05-15,14,76,90
5001_SB,2023-05-14,22,135,157
5001_SB,2023-05-13,22,99,121
5001_SB,2023-05-12,9,84,93
5001_SB,2023-05-11,13,112,125
5001_SB,2023-05-10,11,103,114
5001_SB,2023-05-09,21,75,96
5001_SB,2023-05-08,12,126,138
5001_SB,2023-05-07,42,191,233
5001_SB,2023-05-06,15,143,158
5001_SB,2023-05-05,4,59,63
5001_SB,2023-05-04,4,32,36
5001_SB,2023-05-03,8,130,138
5001_SB,2023-05-02,5,43,48
5001_SB,2023-05-01,13,101,114
5001_SB,2023-04-30,0,9,9
5001_SB,2023-04-29,3,51,54
5001_SB,2023-04-28,11,63,74
5001_SB,2023-04-27,7,26,33
5001_SB,2023-04-26,2,84,86
5001_SB,2023-04-25,10,89,99
5001_SB,2023-04-24,4,89,93
5001_SB,2023-04-23,0,10,10
5001_SB,2023-04-22,12,48,60
5001_SB,2023-04-21,9,102,111
5001_SB,2023-04-20,4,137,141
5001_SB,2023-04-19,7,73,80
5001_SB,2023-04-18,5,39,44
5001_SB,2023-04-17,6,49,55
5001_SB,2023-04-16,10,159,169
5001_SB,2023-04-15,11,110,121
5001_SB,2023-04-14,15,95,110
5001_SB,2023-04-13,12,150,162
5001_SB,2023-04-12,3,171,174
5001_SB,2023-04-11,6,158,164
5001_SB,2023-04-10,2,89,91
5001_SB,2023-04-09,9,82,91
5001_SB,2023-04-08,11,71,82
5001_SB,2023-04-07,9,64,73
5001_SB,2023-04-06,0,51,51
5001_SB,2023-04-05,3,43,46
5001_SB,2023-04-04,8,128,136
5001_SB,2023-04-03,1,53,54
5001_SB,2023-04-02,11,83,94
5001_SB,2023-04-01,1,13,14
5001_SB,2023-03-31,0,46,46
5001_SB,2023-03-30,0,35,35
5001_SB,2023-03-29,1,88,89
5001_SB,2023-03-28,1,48,49
5001_SB,2023-03-27,9,76,85
5001_SB,2023-03-26,10,164,174
5001_SB,2023-03-25,1,33,34
5001_SB,2023-03-24,2,54,56
5001_SB,2023-03-23,0,23,23
5001_SB,2023-03-22,4,81,85
5001_SB,2023-03-21,4,84,88
5001_SB,2023-03-20,1,37,38
5001_SB,2023-03-19,3,35,38
5001_SB,2023-03-18,4,66,70
5001_SB,2023-03-17,0,49,49
5001_SB,2023-03-16,3,52,55
5001_SB,2023-03-15,1,20,21
5001_SB,2023-03-14,0,6,6
5001_SB,2023-03-13,1,14,15
5001_SB,2023-03-12,9,53,62
5001_SB,2023-03-11,0,11,11
5001_SB,2023-03-10,1,53,54
5001_SB,2023-03-09,6,51,57
5001_SB,2023-03-08,3,34,37
5001_SB,2023-03-07,1,42,43
5001_SB,2023-03-06,0,45,45
5001_SB,2023-03-05,5,100,105
5001_SB,2023-03-04,0,6,6
5001_SB,2023-03-03,3,58,61
5001_SB,2023-03-02,1,13,14
5001_SB,2023-03-01,0,18,18
5001_SB,2023-02-28,0,5,5
5001_SB,2023-02-27,1,12,13
5001_SB,2023-02-26,3,26,29
5001_SB,2023-02-25,0,6,6
5001_SB,2023-02-24,0,13,13
5001_SB,2023-02-23,0,16,16
5001_SB,2023-02-22,2,33,35
5001_SB,2023-02-21,1,19,20
5001_SB,2023-02-20,4,112,116
5001_SB,2023-02-19,7,58,65
5001_SB,2023-02-18,1,55,56
5001_SB,2023-02-17,1,8,9
5001_SB,2023-02-16,2,67,69
5001_SB,2023-02-15,2,69,71
5001_SB,2023-02-14,2,59,61
5001_SB,2023-02-13,1,26,27
5001_SB,2023-02-12,3,58,61
5001_SB,2023-02-11,1,58,59
5001_SB,2023-02-10,2,70,72
5001_SB,2023-02-09,0,29,29
5001_SB,2023-02-08,0,44,44
5001_SB,2023-02-07,1,27,28
5001_SB,2023-02-06,1,40,41
5001_SB,2023-02-05,3,39,42
5001_SB,2023-02-04,0,3,3
5001_SB,2023-02-03,0,8,8
5001_SB,2023-02-02,0,34,34
5001_SB,2023-02-01,1,27,28
5001_SB,2023-01-31,1,15,16
5001_SB,2023-01-30,3,37,40
5001_SB,2023-01-29,3,85,88
5001_SB,2023-01-28,2,89,91
5001_SB,2023-01-27,0,47,47
5001_SB,2023-01-26,0,31,31
5001_SB,2023-01-25,0,45,45
5001_SB,2023-01-24,0,34,34
5001_SB,2023-01-23,0,10,10
5001_SB,2023-01-22,0,19,19
5001_SB,2023-01-21,0,23,23
5001_SB,2023-01-20,0,8,8
5001_SB,2023-01-19,0,18,18
5001_SB,2023-01-18,2,59,61
5001_SB,2023-01-17,0,20,20
5001_SB,2023-01-16,0,4,4
5001_SB,2023-01-15,0,12,12
5001_SB,2023-01-14,1,22,23
5001_SB,2023-01-13,0,7,7
5001_SB,2023-01-12,1,19,20
5001_SB,2023-01-11,1,35,36
5001_SB,2023-01-10,0,34,34
5001_SB,2023-01-09,1,21,22
5001_SB,2023-01-08,0,44,44
5001_SB,2023-01-07,1,53,54
5001_SB,2023-01-06,0,9,9
5001_SB,2023-01-05,0,14,14
5001_SB,2023-01-04,0,23,23
5001_SB,2023-01-03,0,9,9
5001_SB,2023-01-02,1,71,72
5001_SB,2023-01-01,2,49,51
5001_SB,2022-12-31,0,6,6
5001_SB,2022-12-30,2,115,117
5001_SB,2022-12-29,0,75,75
5001_SB,2022-12-28,1,27,28
5001_SB,2022-12-27,0,16,16
5001_SB,2022-12-26,1,32,33
5001_SB,2022-12-25,0,0,0
5001_SB,2022-12-24,1,3,4
5001_SB,2022-12-23,0,1,1
5001_SB,2022-12-22,1,43,44
5001_SB,2022-12-21,0,41,41
5001_SB,2022-12-20,0,27,27
5001_SB,2022-12-19,0,20,20
5001_SB,2022-12-18,2,26,28
5001_SB,2022-12-17,0,23,23
5001_SB,2022-12-16,0,3,3
5001_SB,2022-12-15,1,19,20
5001_SB,2022-12-14,0,0,0
5001_SB,2022-12-13,1,43,44
5001_SB,2022-12-12,0,11,11
5001_SB,2022-12-11,1,22,23
5001_SB,2022-12-10,6,10,16
5001_SB,2022-12-09,1,27,28
5001_SB,2022-12-08,1,60,61
5001_SB,2022-12-07,0,2,2
5001_SB,2022-12-06,1,18,19
5001_SB,2022-12-05,0,23,23
5001_SB,2022-12-04,0,46,46
5001_SB,2022-12-03,1,10,11
5001_SB,2022-12-02,1,30,31
5001_SB,2022-12-01,0,23,23
5001_SB,2022-11-30,0,24,24
5001_SB,2022-11-29,1,22,23
5001_SB,2022-11-28,2,30,32
5001_SB,2022-11-27,0,30,30
5001_SB,2022-11-26,1,49,50
5001_SB,2022-11-25,1,21,22
5001_SB,2022-11-24,0,29,29
5001_SB,2022-11-23,1,70,71
5001_SB,2022-11-22,0,27,27
5001_SB,2022-11-21,0,18,18
5001_SB,2022-11-20,1,17,18
5001_SB,2022-11-19,1,65,66
5001_SB,2022-11-18,2,31,33
5001_SB,2022-11-17,0,39,39
5001_SB,2022-11-16,0,23,23
5001_SB,2022-11-15,1,35,36
5001_SB,2022-11-14,1,36,37
5001_SB,2022-11-13,0,24,24
5001_SB,2022-11-12,7,63,70
5001_SB,2022-11-11,1,51,52
5001_SB,2022-11-10,2,39,41
5001_SB,2022-11-09,3,71,74
5001_SB,2022-11-08,0,42,42
5001_SB,2022-11-07,4,82,86
5001_SB,2022-11-06,15,92,107
5001_SB,2022-11-05,3,57,60
5001_SB,2022-11-04,4,71,75
5001_SB,2022-11-03,5,62,67
5001_SB,2022-11-02,6,75,81
5001_SB,2022-11-01,1,19,20
5001_SB,2022-10-31,1,25,26
5001_SB,2022-10-30,3,70,73
5001_SB,2022-10-29,2,77,79
5001_SB,2022-10-28,1,25,26
5001_SB,2022-10-27,3,37,40
5001_SB,2022-10-26,4,22,26
5001_SB,2022-10-25,0,9,9
5001_SB,2022-10-24,0,3,3
5001_SB,2022-10-23,0,8,8
5001_SB,2022-10-22,2,50,52
5001_SB,2022-10-21,2,53,55
5001_SB,2022-10-20,2,19,21
5001_SB,2022-10-19,1,24,25
5001_SB,2022-10-18,0,37,37
